"Format","AiM CSV File"
"Session","CentennialT"
"Vehicle","Kosmic"
"Racer","Clara"
"Championship",""
"Comment",""
"Date","Friday, July 25, 2025"
"Time","11:17 AM"
"Sample Rate","20"
"Duration","663"
"Segment","Session"
"Beacon Markers","96.462","165.803","234.178","302.979","371.131","438.614","506.436","575.25","663"
"Segment Times","1:36.462","1:09.341","1:08.375","1:08.801","1:08.152","1:07.483","1:07.822","1:08.814","1:27.750"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Pitch Angle","Yaw Angle"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","deg/s","deg/s","deg/s","°C","V","rpm","deg","deg","deg"

"0.000","6.9601","7","0.0000","0.0000","-5.0943","-84.6131","0.0000","1703.4307","68.3000","0.2600","10000.0000","39.56951179","-104.83087476","0.54","-0.18","0.81","-50.1","14.8","-17.0","35.5","4.1","3385","17.9","-33.8","-50.7"
"0.050","6.9601","7","0.0000","0.0000","-5.0943","-84.6131","0.0000","1703.4307","68.3000","0.2600","10000.0000","39.56951179","-104.83087476","0.55","-0.20","0.82","-52.3","17.4","-17.8","35.5","4.1","3385","19.3","-33.9","-51.8"
"0.100","6.9601","7","0.0000","0.0000","-5.0943","-84.6131","0.0000","1703.4307","68.3000","0.2600","10000.0000","39.56951179","-104.83087476","0.56","-0.20","0.82","-58.6","7.1","-24.3","35.5","4.1","3410","20.9","-34.1","-53.0"
"0.150","6.9601","7","0.0000","0.0000","-5.0943","-84.6131","0.0000","1703.4307","68.3000","0.2600","10000.0000","39.56951179","-104.83087476","0.54","-0.21","0.80","-65.1","9.3","-32.3","35.5","4.1","3412","22.6","-34.2","-54.3"
"0.200","6.9601","7","0.0000","0.0000","-5.0943","-84.6131","0.0000","1703.4307","68.3000","0.2600","10000.0000","39.56951179","-104.83087476","0.55","-0.23","0.78","-63.9","9.6","-30.4","35.5","4.1","3405","24.4","-34.4","-55.7"
"0.250","6.9601","7","0.0000","0.0000","-5.0943","-84.6131","0.0000","1703.4307","68.3000","0.2600","10000.0000","39.56951179","-104.83087476","0.58","-0.27","0.78","-62.0","-2.4","-26.7","35.5","4.1","3426","26.3","-34.6","-57.2"
"0.300","6.9601","7","0.0000","0.0000","-5.0943","-84.6131","0.0000","1703.4307","68.3000","0.2600","10000.0000","39.56951179","-104.83087476","0.58","-0.30","0.77","-53.7","2.5","-26.5","35.5","4.1","3424","28.3","-34.8","-58.8"
"0.350","7.1794","7","0.2436","0.1618","-5.2097","-81.7683","71.1208","1703.9281","67.5600","0.2693","1.6066","39.56950949","-104.83086974","0.58","-0.30","0.76","-52.9","8.8","-25.5","35.5","4.1","3415","30.3","-35.1","-60.5"
"0.400","7.0087","9","0.0571","-0.1008","-4.9915","-80.9380","16.9772","1704.4351","66.4775","0.2600","6.5704","39.56950762","-104.83086496","0.57","-0.34","0.73","-41.0","4.2","-26.2","35.5","4.1","3425","32.2","-35.4","-62.2"
"0.450","7.1900","8","0.3187","0.1076","-4.9516","-75.7211","92.7809","1704.8274","65.6025","0.2558","1.2334","39.56950650","-104.83086203","0.58","-0.37","0.74","-25.3","-1.2","-23.6","35.5","4.1","3463","34.0","-35.7","-64.0"
"0.500","6.9143","8","0.1646","-0.1967","-4.9530","-73.7188","46.4085","1705.2115","64.8625","0.2567","2.3712","39.56950525","-104.83085878","0.60","-0.37","0.75","-23.5","5.1","-21.5","35.5","4.1","3477","35.4","-36.0","-65.7"
"0.550","6.6969","6","0.1814","-0.0742","-4.8561","-70.9383","54.0819","1705.6185","64.3300","0.2600","1.9708","39.56950404","-104.83085559","0.59","-0.38","0.74","-24.8","12.0","-19.0","35.5","4.1","3491","36.5","-36.2","-67.4"
"0.600","7.3678","6","-0.0565","0.4092","-4.9753","-71.7722","-18.2619","1706.1302","63.5950","0.2482","6.4211","39.56950207","-104.83085198","0.58","-0.38","0.73","-25.0","15.6","-20.0","35.5","4.1","3512","37.3","-36.4","-69.0"
"0.650","7.4842","7","0.2369","-0.0022","-4.7965","-68.4570","64.5403","1706.4781","62.5050","0.2315","1.8456","39.56950079","-104.83084937","0.57","-0.39","0.73","-21.4","18.1","-22.3","35.5","4.1","3533","38.0","-36.6","-70.6"
"0.700","6.8066","10","0.1365","-0.3516","-4.7775","-66.4330","37.4487","1706.7791","60.7550","0.2065","2.8927","39.56949950","-104.83084659","0.56","-0.39","0.72","-20.6","12.2","-24.2","35.5","4.1","3532","38.4","-36.7","-72.1"
"0.750","6.6786","10","-0.0725","-0.0197","-4.6121","-67.0183","-22.1695","1706.9845","58.9125","0.1815","4.7946","39.56949906","-104.83084684","0.55","-0.38","0.71","-29.4","11.5","-26.0","35.5","4.1","3524","38.7","-36.8","-73.5"
"0.800","6.6554","11","-0.0872","-0.0011","-4.4172","-68.5950","-26.2564","1707.1406","57.1550","0.1682","4.0342","39.56949907","-104.83084830","0.57","-0.39","0.71","-36.6","4.0","-28.5","35.5","4.1","3541","39.0","-36.9","-75.0"
"0.850","6.8565","11","0.3082","0.1652","-4.2807","-62.3101","94.3656","1707.2598","55.4475","0.1558","1.1564","39.56949925","-104.83084911","0.59","-0.39","0.73","-42.2","1.8","-31.0","35.5","4.1","3537","39.5","-37.0","-76.5"
"0.900","7.0244","10","0.0891","0.0761","-4.4619","-59.2334","25.8117","1707.3977","53.7550","0.1433","4.3313","39.56949902","-104.83084924","0.59","-0.39","0.74","-50.2","11.1","-32.0","35.5","4.1","3533","39.9","-37.2","-78.1"
"0.950","7.4179","11","0.0955","0.0612","-3.8454","-60.2077","27.3116","1707.5747","52.0050","0.1400","4.3227","39.56949865","-104.83084915","0.58","-0.39","0.72","-48.0","9.6","-30.3","35.5","4.1","3536","40.6","-37.4","-79.8"
"1.000","7.6465","10","0.0732","0.0533","-2.9594","-62.6792","20.6128","1707.6440","50.3550","0.1382","5.9040","39.56949856","-104.83084888","0.59","-0.41","0.72","-35.6","18.1","-27.5","35.5","4.0","3544","41.4","-37.6","-81.6"
"1.050","7.6409","10","0.0837","0.0594","-2.7330","-59.1765","23.2769","1707.6222","48.6475","0.1300","5.2245","39.56949877","-104.83084733","0.60","-0.42","0.70","-25.1","23.3","-20.8","35.5","4.1","3540","42.3","-37.9","-83.4"
"1.100","7.4893","10","0.0832","0.1018","-3.1513","-54.7626","22.8081","1707.5509","47.0900","0.1300","5.2261","39.56949908","-104.83084566","0.60","-0.42","0.70","-23.4","23.5","-20.7","35.5","4.1","3528","43.0","-38.2","-85.3"
"1.150","7.2382","9","0.1361","0.0801","-3.6715","-52.9081","36.3658","1707.4209","45.5900","0.1208","3.1678","39.56949932","-104.83084347","0.59","-0.43","0.70","-25.1","24.3","-19.2","35.5","4.1","3512","43.7","-38.4","-87.2"
"1.200","7.4539","9","0.1838","-0.0011","-3.2988","-55.4096","48.3617","1707.2913","44.1075","0.1200","2.4530","39.56949943","-104.83084140","0.59","-0.42","0.70","-28.7","14.5","-20.9","35.5","4.1","3510","44.3","-38.7","-89.0"
"1.250","7.6055","9","0.1884","-0.0150","-3.1024","-53.0690","49.6582","1707.1340","42.7750","0.1200","2.4376","39.56949992","-104.83083968","0.59","-0.41","0.70","-32.9","11.4","-22.5","35.5","4.1","3509","44.7","-38.9","-90.8"
"1.300","7.8278","9","0.2105","-0.0300","-2.6687","-48.8392","55.7256","1706.9968","41.4575","0.1200","2.2357","39.56950036","-104.83083685","0.60","-0.43","0.70","-32.9","22.4","-23.2","35.5","4.0","3509","45.0","-39.0","-92.6"
"1.350","7.7223","9","0.3002","-0.0116","-2.2494","-47.1140","80.1326","1706.9369","40.0825","0.1200","1.5338","39.56950054","-104.83083271","0.60","-0.45","0.69","-25.0","26.7","-19.7","35.5","4.0","3509","45.3","-39.0","-94.4"
"1.400","7.8227","11","0.3142","0.0051","-2.2001","-37.7375","84.1962","1707.3126","33.1875","0.1400","1.4787","39.56950432","-104.83082170","0.59","-0.44","0.69","-23.2","28.4","-23.2","35.5","4.0","3523","45.5","-39.1","-96.2"
"1.450","7.7228","11","0.2890","0.0209","-2.0749","-35.1703","77.4554","1707.4872","32.5625","0.1400","1.5869","39.56950528","-104.83082307","0.57","-0.42","0.69","-31.4","25.1","-22.9","35.5","4.1","3522","45.8","-39.1","-98.1"
"1.500","7.5210","11","0.2551","0.0226","-2.1822","-31.5724","68.1427","1707.6616","31.9375","0.1452","1.7566","39.56950628","-104.83082449","0.58","-0.43","0.69","-29.3","16.0","-20.1","35.5","4.1","3514","46.0","-39.2","-99.9"
"1.550","7.2851","11","0.2643","0.0412","-2.5511","-27.4076","70.3192","1707.8585","31.3125","0.1500","1.6489","39.56950749","-104.83082638","0.60","-0.45","0.70","-20.6","22.6","-17.2","35.5","4.1","3518","46.3","-39.2","-101.9"
"1.600","7.6151","12","0.2615","0.0555","-2.0702","-27.9083","69.0322","1708.1672","30.6875","0.1600","1.7557","39.56950921","-104.83082956","0.60","-0.44","0.71","-20.0","23.7","-17.9","35.5","4.1","3495","46.4","-39.2","-103.8"
"1.650","7.7386","13","0.2140","0.0427","-2.5231","-23.0776","55.9127","1708.4135","30.0625","0.1628","2.2028","39.56951092","-104.83083246","0.58","-0.43","0.69","-21.0","22.6","-23.3","35.5","4.1","3472","46.4","-39.3","-105.7"
"1.700","8.0481","13","0.1501","0.0423","-3.6392","-19.5072","38.8873","1708.5787","29.4900","0.1700","3.2939","39.56951262","-104.83083497","0.60","-0.45","0.67","-15.0","25.1","-20.8","35.5","4.1","3462","46.3","-39.4","-107.7"
"1.750","8.1454","13","0.1113","0.0358","-3.6633","-20.3213","28.5767","1708.8706","28.9125","0.1622","4.5365","39.56951417","-104.83083779","0.60","-0.45","0.67","-8.2","23.9","-16.3","35.5","4.1","3467","46.2","-39.4","-109.6"
"1.800","7.8747","12","0.0752","0.0293","-4.0766","-21.9110","19.1688","1709.1637","28.3900","0.1600","6.5382","39.56951509","-104.83084000","0.60","-0.44","0.68","-6.7","18.5","-17.5","35.5","4.1","3480","45.9","-39.5","-111.5"
"1.850","8.0187","12","0.0770","0.0115","-4.5180","-17.4518","19.5099","1709.3536","27.9175","0.1600","6.5414","39.56951608","-104.83084164","0.61","-0.41","0.70","-11.3","18.1","-19.9","35.5","4.1","3491","45.5","-39.5","-113.3"
"1.900","8.2563","11","0.1118","0.0094","-4.3678","-14.9000","28.2837","1709.4041","27.4900","0.1600","4.6459","39.56951725","-104.83084270","0.60","-0.39","0.71","-20.3","16.5","-21.4","35.5","4.1","3479","45.0","-39.5","-115.1"
"1.950","8.1260","11","0.1130","-0.0033","-4.5904","-12.8638","28.5369","1709.4203","27.0675","0.1600","4.5320","39.56951832","-104.83084356","0.60","-0.40","0.71","-23.1","20.3","-21.9","35.6","4.1","3467","44.6","-39.5","-116.8"
"2.000","7.7744","11","0.1233","-0.0081","-4.7193","-13.5028","31.1751","1709.5596","26.5925","0.1503","3.9690","39.56951960","-104.83084544","0.61","-0.42","0.71","-16.4","22.7","-17.5","35.6","4.1","3461","44.1","-39.5","-118.6"
"2.050","7.7582","10","0.1436","-0.0173","-4.6314","-12.5117","36.4316","1709.6318","26.2175","0.1600","3.3893","39.56952090","-104.83084685","0.61","-0.41","0.72","-13.3","15.8","-16.3","35.6","4.1","3450","43.7","-39.5","-120.4"
"2.100","7.6968","12","0.1529","-0.0101","-4.6678","-10.4653","38.9441","1709.8635","25.7900","0.1600","3.1455","39.56952252","-104.83084949","0.60","-0.38","0.72","-17.7","12.8","-22.9","35.6","4.1","3454","43.3","-39.5","-122.2"
"2.150","7.9322","13","0.1770","-0.0042","-4.6778","-8.4958","45.1908","1710.1344","25.2900","0.1600","2.7936","39.56952400","-104.83085190","0.60","-0.40","0.71","-17.9","12.6","-23.7","35.6","4.1","3465","43.0","-39.5","-124.0"
"2.200","8.2731","13","0.1804","0.0096","-4.3757","-3.9880","46.1089","1710.4287","24.8925","0.1600","2.8556","39.56952555","-104.83085396","0.61","-0.41","0.71","-12.8","13.5","-17.5","35.6","4.1","3475","42.8","-39.4","-125.7"
"2.250","8.2592","13","0.1511","-0.0023","-4.0549","-1.2903","38.5603","1710.6945","24.5175","0.1600","3.4089","39.56952701","-104.83085570","0.59","-0.41","0.70","-7.0","13.1","-15.5","35.6","4.1","3469","42.4","-39.4","-127.5"
"2.300","8.0386","12","0.1310","-0.0207","-3.9389","-2.3127","33.4695","1710.9465","24.1425","0.1600","3.8225","39.56952823","-104.83085771","0.58","-0.41","0.69","-0.2","19.4","-16.2","35.6","4.0","3452","42.0","-39.3","-129.2"
"2.350","7.8097","13","0.1172","-0.0140","-3.9740","-0.2236","30.0973","1711.1947","23.7675","0.1600","4.1298","39.56952939","-104.83085945","0.59","-0.41","0.70","11.5","15.4","-7.4","35.6","4.0","3450","41.5","-39.1","-130.9"
"2.400","7.7063","12","0.0768","-0.0183","-3.5665","3.5051","19.7945","1711.4464","23.3950","0.1600","6.1962","39.56953057","-104.83086104","0.59","-0.42","0.70","22.8","12.2","-5.6","35.6","4.0","3459","40.9","-39.0","-132.4"
"2.450","7.5761","13","0.0485","-0.0303","-3.6090","3.7880","12.5357","1711.6322","23.1175","0.1600","9.6186","39.56953172","-104.83086214","0.58","-0.42","0.69","28.1","20.9","-6.1","35.6","4.1","3472","40.0","-38.8","-133.8"
"2.500","7.6878","12","0.0170","-0.0360","-3.6494","2.3624","4.4327","1711.9226","22.7425","0.1653","27.6027","39.56953295","-104.83086401","0.58","-0.40","0.71","30.6","13.7","-5.1","35.6","4.1","3475","38.9","-38.6","-135.0"
"2.550","7.8286","12","0.0142","-0.0148","-3.4523","2.0734","3.7314","1712.2208","22.4450","0.1622","33.3914","39.56953411","-104.83086574","0.59","-0.37","0.73","22.5","-1.0","-6.7","35.6","4.1","3478","37.5","-38.4","-136.0"
"2.600","7.6672","12","0.0320","0.0049","-3.7223","1.3116","8.4353","1712.5148","22.0950","0.1600","14.4664","39.56953525","-104.83086760","0.60","-0.35","0.74","8.7","-2.4","-9.6","35.6","4.1","3481","35.9","-38.1","-137.0"
"2.650","7.5833","12","0.0595","0.0152","-3.2917","2.2768","15.6462","1712.7845","21.8450","0.1600","7.7138","39.56953628","-104.83086881","0.58","-0.32","0.76","-5.8","7.1","-12.7","35.6","4.1","3486","34.4","-37.9","-137.7"
"2.700","7.7854","12","0.0856","0.0317","-3.1292","3.0672","22.4187","1713.0768","21.5425","0.1600","5.5270","39.56953764","-104.83087036","0.57","-0.29","0.77","-16.5","4.8","-17.4","35.6","4.1","3480","33.0","-37.7","-138.5"
"2.750","7.8820","12","0.0881","0.0290","-3.1401","4.0915","22.9126","1713.3835","21.1675","0.1600","5.4750","39.56953892","-104.83087200","0.55","-0.29","0.77","-19.4","8.6","-19.3","35.6","4.1","3468","31.9","-37.6","-139.4"
"2.800","8.1381","12","0.0721","0.0095","-2.3481","9.1885","18.6419","1713.6902","20.8925","0.1600","6.9479","39.56954029","-104.83087313","0.56","-0.30","0.77","-15.3","6.5","-12.8","35.6","4.1","3461","31.2","-37.5","-140.2"
"2.850","8.0587","12","0.0979","-0.0002","-2.3980","9.8402","25.2656","1713.9600","20.5450","0.1600","5.0764","39.56954146","-104.83087440","0.57","-0.30","0.77","-12.2","7.3","-10.7","35.6","4.1","3469","30.8","-37.4","-141.1"
"2.900","7.7673","12","0.1025","-0.0018","-2.3227","11.3622","26.4528","1714.2255","20.2950","0.1600","4.6732","39.56954243","-104.83087551","0.57","-0.31","0.76","-7.8","20.4","-10.2","35.6","4.1","3476","30.7","-37.4","-142.2"
"2.950","7.6321","12","0.0816","-0.0029","-2.1802","11.6868","21.0568","1714.4653","19.9675","0.1678","5.7686","39.56954351","-104.83087644","0.55","-0.32","0.76","-2.5","14.4","-11.3","35.6","4.1","3476","30.6","-37.4","-143.3"
"3.000","7.5648","13","0.0474","0.0072","-1.7447","10.5334","12.2547","1714.7175","19.6950","0.1600","9.8245","39.56954491","-104.83087771","0.55","-0.33","0.75","4.4","-2.1","-13.0","35.6","4.1","3481","30.6","-37.3","-144.3"
"3.050","7.8363","13","0.0445","0.0008","-1.9214","10.2428","11.4881","1714.9376","19.4450","0.1600","10.8563","39.56954625","-104.83087883","0.57","-0.32","0.77","5.7","-4.0","-9.2","35.6","4.1","3485","30.4","-37.3","-145.3"
"3.100","7.9788","13","0.0520","-0.0146","-1.8415","10.2659","13.4210","1715.1615","19.2475","0.1600","9.4618","39.56954774","-104.83087985","0.58","-0.30","0.79","-2.3","6.4","-8.0","35.6","4.0","3506","30.0","-37.3","-146.2"
"3.150","7.8685","13","0.0579","-0.0141","-1.5980","12.2695","14.9935","1715.3818","19.0450","0.1600","8.3524","39.56954898","-104.83088047","0.57","-0.30","0.79","-1.3","5.4","-11.2","35.6","4.1","3523","29.5","-37.2","-147.1"
"3.200","7.7824","13","0.0599","0.0142","-1.5082","15.2378","15.5476","1715.5977","18.7950","0.1500","7.9665","39.56955016","-104.83088121","0.56","-0.29","0.79","0.0","14.5","-11.4","35.6","4.1","3539","28.9","-37.2","-148.1"
"3.250","7.9363","13","0.0645","0.0225","-1.7155","14.9611","16.6762","1715.8096","18.5450","0.1500","7.5743","39.56955150","-104.83088193","0.56","-0.28","0.79","-4.2","14.3","-7.9","35.6","4.1","3559","28.3","-37.1","-149.0"
"3.300","7.9379","13","0.0876","0.0182","-1.8688","16.1446","22.5657","1716.0228","18.2950","0.1500","5.5986","39.56955277","-104.83088269","0.54","-0.30","0.78","0.1","12.0","-7.8","35.6","4.0","3592","27.7","-37.1","-149.8"
"3.350","7.8904","13","0.0902","0.0260","-1.5267","17.9980","23.1410","1716.2406","18.1225","0.1500","5.4267","39.56955384","-104.83088322","0.54","-0.30","0.79","3.6","15.0","-4.3","35.6","4.0","3615","27.2","-37.1","-150.7"
"3.400","7.8798","12","0.0800","0.0293","-1.4025","19.1266","20.4048","1716.4688","17.8975","0.1503","6.1461","39.56955476","-104.83088363","0.53","-0.29","0.80","5.1","16.0","-6.9","35.6","4.0","3635","26.6","-37.0","-151.6"
"3.450","7.8848","13","0.0605","0.0287","-1.5781","19.6349","15.3424","1716.6735","17.7450","0.1600","8.1794","39.56955566","-104.83088406","0.52","-0.30","0.80","15.6","7.7","-5.1","35.6","4.0","3649","26.1","-37.0","-152.3"
"3.500","8.0993","13","0.0321","0.0294","-1.7923","17.7272","8.0799","1716.8610","17.5475","0.1600","15.9537","39.56955657","-104.83088448","0.53","-0.32","0.80","32.2","6.6","-2.0","35.6","4.0","3661","25.6","-36.9","-152.9"
"3.550","8.3213","13","0.0200","0.0472","-1.6084","17.9244","5.0120","1717.0515","17.4225","0.1600","26.4242","39.56955764","-104.83088492","0.52","-0.30","0.81","37.6","3.4","2.4","35.6","4.0","3662","24.8","-36.8","-153.4"
"3.600","8.1353","13","-0.0071","0.0669","-1.3064","19.3316","-1.7515","1717.2264","17.1975","0.1600","73.9254","39.56955859","-104.83088518","0.53","-0.28","0.82","34.0","7.9","5.3","35.6","4.0","3668","23.8","-36.6","-153.7"
"3.650","8.3365","12","-0.0083","0.0754","-0.9274","20.3521","-2.0257","1717.3888","17.0725","0.1600","65.4981","39.56955983","-104.83088537","0.52","-0.26","0.82","33.1","9.6","5.9","35.6","4.0","3664","22.7","-36.4","-153.9"
"3.700","8.8086","11","-0.0132","0.0723","-0.8667","20.1036","-3.1612","1717.5465","16.9475","0.1653","44.3481","39.56956117","-104.83088571","0.52","-0.25","0.83","39.2","5.5","8.1","35.6","4.0","3660","21.3","-36.3","-154.0"
"3.750","8.6375","12","-0.0268","0.0656","-1.1759","18.6937","-6.3263","1717.7181","16.7450","0.1622","21.7301","39.56956231","-104.83088616","0.52","-0.22","0.85","37.9","4.4","8.7","35.6","4.0","3648","19.7","-36.1","-153.9"
"3.800","8.4425","12","-0.0287","0.0541","-1.0457","19.0674","-6.7114","1717.9045","16.5975","0.1600","20.0206","39.56956335","-104.83088654","0.49","-0.21","0.84","34.2","4.3","9.1","35.6","4.0","3642","18.1","-36.0","-153.8"
"3.850","8.7095","13","-0.0236","0.0595","-0.8199","18.6531","-5.4401","1718.0508","16.4450","0.1600","25.4801","39.56956453","-104.83088680","0.47","-0.19","0.82","42.8","11.0","9.0","35.6","4.1","3626","16.4","-35.8","-153.6"
"3.900","9.2031","13","-0.0278","0.0647","-0.7844","17.9749","-6.3380","1718.1798","16.2475","0.1600","23.1100","39.56956580","-104.83088690","0.53","-0.16","0.84","50.8","5.2","13.3","35.6","4.1","3606","14.7","-35.8","-153.3"
"3.950","9.3045","13","-0.0370","0.0759","-0.9115","15.8248","-8.3256","1718.3110","16.1225","0.1600","17.7867","39.56956704","-104.83088716","0.61","-0.15","0.92","47.1","12.9","12.2","35.6","4.1","3575","12.9","-35.7","-152.8"
"4.000","9.1853","13","-0.0534","0.0802","-0.8968","16.6118","-11.8389","1718.4124","15.9975","0.1700","12.3481","39.56956809","-104.83088720","0.47","-0.14","0.87","54.2","5.8","15.8","35.6","4.1","3548","11.2","-35.5","-152.1"
"4.050","9.0881","13","-0.0376","0.0866","-0.7480","18.1155","-8.2330","1718.5289","15.8725","0.1700","17.5686","39.56956907","-104.83088708","0.40","-0.07","0.80","32.4","9.2","10.7","35.6","4.1","3509","9.5","-35.3","-151.4"
"4.100","9.3804","13","-0.0111","0.0878","-0.6972","16.8065","-2.4018","1718.6538","15.7475","0.1700","62.1590","39.56957033","-104.83088730","0.45","-0.02","0.84","-1.1","19.8","0.8","35.6","4.1","3486","7.8","-35.2","-150.5"
"4.150","9.8341","13","0.0144","0.0954","-0.8741","16.8225","3.0354","1718.7354","15.6225","0.1700","51.5638","39.56957164","-104.83088726","0.49","-0.00","0.89","-7.3","10.2","0.0","35.6","4.1","3472","6.4","-35.0","-149.9"
"4.200","10.0908","12","0.0207","0.1005","-0.7239","16.4029","4.3015","1718.8011","15.5000","0.1700","37.3355","39.56957291","-104.83088720","0.50","-0.01","0.86","-2.4","8.1","1.6","35.6","4.1","3459","5.4","-34.8","-149.3"
"4.250","10.0686","12","0.0245","0.0607","-0.5204","16.8351","4.9971","1718.9126","15.4725","0.1727","32.0676","39.56957421","-104.83088695","0.47","-0.03","0.80","7.9","5.9","3.5","35.6","4.1","3445","4.6","-34.7","-148.8"
"4.300","10.0181","13","0.0420","0.0320","-0.5308","17.0074","8.4963","1719.0098","15.3475","0.1748","18.7663","39.56957538","-104.83088683","0.49","-0.05","0.88","20.2","-2.0","6.0","35.6","4.0","3430","4.0","-34.6","-148.6"
"4.350","10.0656","12","0.0406","0.0387","-0.4190","17.2289","8.1694","1719.1229","15.2225","0.1622","19.6098","39.56957662","-104.83088668","0.55","-0.01","0.96","-3.8","-12.0","0.7","35.6","4.1","3416","3.6","-34.6","-148.5"
"4.400","10.2515","13","0.0268","0.0459","-0.2947","18.6062","5.3505","1719.2479","15.0975","0.1500","30.4941","39.56957799","-104.83088653","0.49","0.01","0.86","-17.8","2.0","-5.5","35.6","4.1","3409","3.5","-34.6","-148.4"
"4.450","10.3839","13","0.0098","0.0287","-0.1416","19.1173","1.9384","1719.3600","15.0000","0.1500","85.2576","39.56957917","-104.83088622","0.43","0.02","0.77","-22.6","3.4","-6.5","35.6","4.1","3407","3.6","-34.7","-148.4"
"4.500","10.1402","13","0.0042","0.0102","-0.1549","19.3097","0.8254","1719.4536","14.9475","0.1500","195.5304","39.56958037","-104.83088589","0.49","0.01","0.79","-19.7","-15.5","-6.0","35.6","4.1","3386","3.8","-34.7","-148.4"
"4.550","10.1010","13","-0.0027","0.0116","-0.1494","17.8995","-0.5223","1719.5420","14.8225","0.1500","307.7741","39.56958162","-104.83088559","0.51","-0.04","0.84","8.0","-12.4","-1.0","35.6","4.1","3345","4.0","-34.9","-148.4"
"4.600","10.2599","13","-0.0338","0.0318","-0.2365","18.1130","-6.6397","1719.6295","14.7975","0.1497","24.5930","39.56958287","-104.83088523","0.48","-0.07","0.83","28.1","11.2","6.6","35.6","4.1","3271","4.2","-34.9","-148.5"
"4.650","10.4243","14","-0.0435","0.0513","-0.0671","17.8826","-8.4932","1719.7288","14.6725","0.1400","19.5342","39.56958432","-104.83088478","0.48","-0.06","0.81","28.0","23.4","8.8","35.6","4.1","3202","4.4","-34.9","-148.5"
"4.700","10.6633","14","-0.0499","0.0479","-0.1428","16.4342","-9.6620","1719.8236","14.6000","0.1400","17.5649","39.56958580","-104.83088451","0.52","-0.03","0.87","18.0","16.7","6.2","35.6","4.1","3149","4.4","-34.8","-148.5"
"4.750","10.6804","14","-0.0544","0.0392","-0.2036","16.2172","-10.5057","1719.8651","14.6163","0.1502","16.1802","39.56958719","-104.83088410","0.54","-0.02","0.89","20.5","11.4","5.8","35.6","4.1","3076","4.2","-34.8","-148.3"
"4.800","10.6709","14","-0.0579","0.0307","-0.2049","16.1546","-11.1683","1719.8748","14.6426","0.1666","15.2068","39.56958852","-104.83088365","0.50","-0.02","0.85","32.6","12.2","10.0","35.6","4.1","3021","3.7","-34.7","-147.9"
"4.850","10.6615","14","-0.0613","0.0222","-0.2063","16.0920","-11.8309","1719.8845","14.6689","0.1831","14.3424","39.56958985","-104.83088321","0.50","-0.01","0.82","30.7","24.7","10.8","35.6","4.1","3003","3.0","-34.6","-147.3"
"4.900","10.6520","14","-0.0647","0.0137","-0.2076","16.0294","-12.4935","1719.8942","14.6953","0.1995","13.5696","39.56959117","-104.83088276","0.53","-0.02","0.82","32.1","33.8","10.9","35.6","4.1","2997","2.2","-34.5","-146.5"
"4.950","10.6425","14","-0.0681","0.0052","-0.2090","15.9668","-13.1560","1719.9038","14.7216","0.2160","12.8748","39.56959250","-104.83088232","0.52","0.00","0.82","36.4","27.3","12.1","35.6","4.1","2974","1.4","-34.5","-145.9"
"5.000","10.6330","14","-0.0716","-0.0032","-0.2103","15.9042","-13.8186","1719.9136","14.7479","0.2324","12.2465","39.56959383","-104.83088187","0.53","0.02","0.82","34.1","22.0","13.4","35.6","4.1","2954","0.4","-34.4","-145.2"
"5.050","10.6236","14","-0.0750","-0.0117","-0.2116","15.8416","-14.4812","1719.9232","14.7742","0.2489","11.6758","39.56959515","-104.83088142","0.55","0.03","0.82","36.8","19.9","14.2","35.6","4.1","2987","-0.7","-34.5","-144.4"
"5.100","10.6141","14","-0.0784","-0.0202","-0.2130","15.7790","-15.1438","1719.9329","14.8005","0.2653","11.1550","39.56959648","-104.83088098","0.56","0.02","0.82","48.3","20.5","17.6","35.6","4.1","3053","-1.9","-34.5","-143.5"
"5.150","10.6046","14","-0.0819","-0.0287","-0.2143","15.7164","-15.8064","1719.9426","14.8268","0.2818","10.6778","39.56959781","-104.83088053","0.58","0.01","0.81","61.0","15.5","22.9","35.6","4.1","3119","-3.2","-34.5","-142.7"
"5.200","10.5951","14","-0.0853","-0.0371","-0.2157","15.6538","-16.4690","1719.9523","14.8532","0.2982","10.2391","39.56959913","-104.83088008","0.58","0.03","0.79","67.8","4.0","27.7","35.6","4.1","3189","-4.6","-34.5","-141.6"
"5.250","10.5856","14","-0.0887","-0.0456","-0.2170","15.5912","-17.1315","1719.9619","14.8795","0.3147","9.8342","39.56960046","-104.83087964","0.58","0.07","0.79","62.1","6.0","30.0","35.6","4.1","3263","-6.3","-34.5","-140.4"
"5.300","10.5762","14","-0.0922","-0.0541","-0.2184","15.5286","-17.7941","1719.9717","14.9058","0.3311","9.4596","39.56960179","-104.83087919","0.60","0.08","0.80","59.5","8.4","31.6","35.6","4.0","3308","-8.1","-34.7","-138.9"
