"Format","AiM CSV File"
"Session","CentennialT"
"Vehicle","Kosmic"
"Racer","Clara"
"Championship",""
"Comment",""
"Date","Friday, July 25, 2025"
"Time","11:53 AM"
"Sample Rate","20"
"Duration","598"
"Segment","Session"
"Beacon Markers","98.564","168.236","236.564","305.968","374.718","442.696","509.789","598"
"Segment Times","1:38.564","1:09.672","1:08.328","1:09.404","1:08.750","1:07.978","1:07.093","1:28.211"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Pitch Angle","Yaw Angle"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","deg/s","deg/s","deg/s","°C","V","rpm","deg","deg","deg"

"0.000","0.0509","15","0.0000","0.0000","-36.1545","122.1589","0.0000","1742.8937","8.4000","0.0900","10000.0000","39.56954767","-104.83094581","0.56","-0.08","0.82","0.2","0.0","0.5","35.1","4.0","612","5.3","-34.7","-35.8"
"0.050","0.0509","15","0.0000","0.0000","-36.1545","122.1589","0.0000","1742.8937","8.4000","0.0900","10000.0000","39.56954767","-104.83094581","0.57","-0.08","0.82","0.2","0.0","0.5","35.1","4.0","612","5.3","-34.7","-35.8"
"0.100","0.0509","15","0.0000","0.0000","-36.1545","122.1589","0.0000","1742.8937","8.4000","0.0900","10000.0000","39.56954767","-104.83094581","0.57","-0.08","0.83","0.2","0.0","0.5","35.1","4.0","612","5.3","-34.7","-35.8"
"0.150","0.0509","15","0.0000","0.0000","-36.1545","122.1589","0.0000","1742.8937","8.4000","0.0900","10000.0000","39.56954767","-104.83094581","0.57","-0.08","0.82","0.2","0.0","0.5","35.1","4.0","612","5.3","-34.7","-35.8"
"0.200","0.0509","15","0.0000","0.0000","-36.1545","122.1589","0.0000","1742.8937","8.4000","0.0900","10000.0000","39.56954767","-104.83094581","0.56","-0.08","0.82","0.2","0.0","0.5","35.1","4.0","612","5.3","-34.7","-35.8"
"0.250","0.0509","15","0.0000","0.0000","-36.1545","122.1589","0.0000","1742.8937","8.4000","0.0900","10000.0000","39.56954767","-104.83094581","0.56","-0.08","0.82","0.2","0.8","0.2","35.1","4.0","612","5.3","-34.7","-35.8"
"0.300","0.0509","15","0.0000","0.0000","-36.1545","122.1589","0.0000","1742.8937","8.4000","0.0900","10000.0000","39.56954767","-104.83094581","0.57","-0.08","0.82","-0.1","0.6","0.3","35.1","4.0","612","5.3","-34.6","-35.8"
"0.350","0.1120","15","0.0000","0.0000","-25.3308","-31.5435","0.0000","1742.8955","8.4000","0.1080","10000.0000","39.56954758","-104.83094586","0.57","-0.08","0.82","-0.1","0.4","0.5","35.1","4.0","612","5.4","-34.6","-35.8"
"0.400","0.2013","15","0.0000","0.0000","-10.4718","-124.5734","0.0000","1742.9038","8.3150","0.1200","10000.0000","39.56954758","-104.83094599","0.57","-0.08","0.82","-0.3","0.0","0.7","35.1","4.0","609","5.4","-34.6","-35.8"
"0.450","0.1493","15","0.0000","0.0000","0.3842","-83.8016","0.0000","1742.8983","8.3000","0.1200","10000.0000","39.56954753","-104.83094600","0.57","-0.08","0.82","-0.3","0.1","0.7","35.1","4.0","607","5.4","-34.6","-35.8"
"0.500","0.1474","15","0.0000","0.0000","-6.1360","-42.4525","0.0000","1742.8964","8.3000","0.1200","10000.0000","39.56954765","-104.83094596","0.56","-0.08","0.82","-0.1","-0.2","0.3","35.1","4.0","607","5.4","-34.6","-35.7"
"0.550","0.1130","15","0.0000","0.0000","-16.6404","-111.4967","0.0000","1742.8893","8.3000","0.1140","10000.0000","39.56954763","-104.83094605","0.57","-0.08","0.82","0.1","0.3","0.3","35.1","4.0","576","5.5","-34.6","-35.7"
"0.600","0.0459","15","0.0000","0.0000","-12.3900","48.2600","0.0000","1742.8828","8.3000","0.1100","10000.0000","39.56954773","-104.83094609","0.56","-0.08","0.82","-0.2","0.6","0.2","35.1","4.0","642","5.5","-34.6","-35.7"
"0.650","0.0684","15","0.0000","0.0000","-9.1038","62.4257","0.0000","1742.8827","8.3000","0.1100","10000.0000","39.56954775","-104.83094609","0.57","-0.08","0.82","-0.3","0.7","0.2","35.1","4.0","729","5.5","-34.6","-35.7"
"0.700","0.0876","15","0.0000","0.0000","8.3465","-97.0089","0.0000","1742.8801","8.3000","0.1135","10000.0000","39.56954777","-104.83094610","0.57","-0.08","0.82","0.0","1.4","0.0","35.1","4.0","747","5.5","-34.6","-35.7"
"0.750","0.1651","15","0.0000","0.0000","-1.5459","-43.1731","0.0000","1742.8707","8.3000","0.1200","10000.0000","39.56954784","-104.83094614","0.56","-0.08","0.82","0.3","-0.1","-0.1","35.1","4.0","854","5.6","-34.6","-35.7"
"0.800","0.1877","15","0.0000","0.0000","-6.7779","-30.1358","0.0000","1742.8678","8.3000","0.1200","10000.0000","39.56954786","-104.83094615","0.56","-0.07","0.83","1.8","-8.1","-2.8","35.1","4.0","942","5.6","-34.7","-35.6"
"0.850","0.1061","15","0.0000","0.0000","-4.6924","-84.1356","0.0000","1742.8672","8.2900","0.1090","10000.0000","39.56954785","-104.83094615","0.55","-0.07","0.81","2.7","-11.0","-2.1","35.1","4.0","1193","5.7","-34.7","-35.6"
"0.900","0.0652","15","0.0000","0.0000","-31.6639","58.5316","0.0000","1742.8588","8.2000","0.1035","10000.0000","39.56954781","-104.83094616","0.55","-0.07","0.82","-0.7","-8.8","-0.7","35.1","4.0","1613","5.7","-34.8","-35.5"
"0.950","0.1007","15","0.0000","0.0000","-10.8220","2.6865","0.0000","1742.8578","8.2000","0.1100","10000.0000","39.56954789","-104.83094618","0.55","-0.07","0.82","-4.1","-8.7","-0.5","35.1","4.0","1759","5.7","-34.8","-35.5"
"1.000","0.0882","15","0.0000","0.0000","-11.0750","55.1190","0.0000","1742.8540","8.2000","0.1100","10000.0000","39.56954796","-104.83094621","0.55","-0.08","0.82","-2.1","-0.9","1.1","35.1","4.0","1950","5.7","-34.9","-35.5"
"1.050","0.0404","15","0.0000","0.0000","-12.4851","70.9490","0.0000","1742.8528","8.2000","0.1010","10000.0000","39.56954798","-104.83094622","0.56","-0.07","0.82","-0.3","2.1","1.6","35.1","4.0","2170","5.8","-34.9","-35.4"
"1.100","0.1178","15","0.0000","0.0000","-16.1100","-44.5995","0.0000","1742.8477","8.2000","0.1100","10000.0000","39.56954809","-104.83094629","0.55","-0.07","0.83","0.3","2.9","1.4","35.1","4.0","2138","5.8","-34.9","-35.4"
"1.150","0.2786","15","0.0000","0.0000","-5.2168","-123.2435","0.0000","1742.8406","8.2000","0.1160","10000.0000","39.56954799","-104.83094637","0.55","-0.07","0.83","-0.7","9.0","1.2","35.1","4.0","2059","5.7","-34.9","-35.4"
"1.200","0.2976","15","0.0000","0.0000","-3.9560","-138.8053","0.0000","1742.8427","8.2000","0.1200","10000.0000","39.56954793","-104.83094645","0.55","-0.07","0.82","0.7","9.4","1.7","35.1","4.0","2023","5.7","-34.9","-35.4"
"1.250","0.0330","15","0.0000","0.0000","-0.3257","5.2112","0.0000","1742.8457","8.2000","0.1110","10000.0000","39.56954803","-104.83094635","0.55","-0.07","0.82","-0.3","-2.0","1.8","35.1","4.0","2109","5.7","-35.0","-35.4"
"1.300","0.3366","15","0.0000","0.0000","-4.9289","54.3585","0.0000","1742.8250","8.2000","0.1200","10000.0000","39.56954814","-104.83094627","0.55","-0.07","0.82","-1.9","-6.5","0.6","35.1","4.0","2148","5.7","-35.0","-35.4"
"1.350","0.2498","15","0.0000","0.0000","-14.3537","77.0963","0.0000","1742.8114","8.1400","0.1140","10000.0000","39.56954816","-104.83094630","0.55","-0.07","0.82","-1.8","0.1","-1.1","35.1","4.0","2141","5.7","-35.0","-35.4"
"1.400","0.1141","15","0.0000","0.0000","-33.5163","117.2560","0.0000","1742.8092","8.1000","0.1100","10000.0000","39.56954818","-104.83094636","0.55","-0.07","0.82","-0.7","-6.2","0.3","35.1","4.0","2139","5.7","-35.0","-35.3"
"1.450","0.1204","15","0.0000","0.0000","-26.3416","-111.3923","0.0000","1742.8120","8.1000","0.1100","10000.0000","39.56954816","-104.83094647","0.54","-0.07","0.82","0.6","-9.4","0.2","35.1","4.0","2270","5.7","-35.0","-35.3"
"1.500","0.0486","15","0.0000","0.0000","-21.7378","82.1490","0.0000","1742.8182","8.1000","0.1100","10000.0000","39.56954815","-104.83094645","0.54","-0.07","0.82","-0.3","14.3","-3.0","35.1","4.0","2412","5.7","-34.9","-35.3"
"1.550","0.0720","15","0.0000","0.0000","11.3797","-99.5743","0.0000","1742.8187","8.1000","0.1160","10000.0000","39.56954823","-104.83094654","0.54","-0.07","0.82","-0.5","33.3","-3.2","35.1","4.0","2591","5.7","-34.9","-35.3"
"1.600","0.1026","15","0.0000","0.0000","-0.4734","-139.0066","0.0000","1742.8132","8.1000","0.1200","10000.0000","39.56954827","-104.83094661","0.53","-0.07","0.83","-1.0","21.3","-3.2","35.1","4.0","2990","5.7","-34.8","-35.3"
"1.650","0.1208","15","0.0000","0.0000","-0.3423","-112.9523","0.0000","1742.8038","8.1000","0.1200","10000.0000","39.56954823","-104.83094652","0.47","-0.07","0.85","-2.7","-8.2","0.1","35.1","4.0","3366","5.7","-34.8","-35.3"
"1.700","0.2048","15","0.0000","0.0000","1.3283","-96.9023","0.0000","1742.7994","8.1000","0.1165","10000.0000","39.56954837","-104.83094667","0.45","-0.08","0.87","-2.4","-1.1","2.0","35.1","4.0","3572","5.7","-34.8","-35.2"
"1.750","0.2731","15","0.0000","0.0000","-5.4841","-75.3712","0.0000","1742.7853","8.1000","0.1100","10000.0000","39.56954847","-104.83094672","0.46","-0.08","0.88","3.1","-5.2","1.5","35.1","4.0","3635","5.7","-34.8","-35.3"
"1.800","0.4510","15","0.0000","0.0000","-1.7503","-96.6906","0.0000","1742.7803","8.1000","0.1185","10000.0000","39.56954841","-104.83094693","0.45","-0.08","0.88","6.4","8.2","3.0","35.1","4.0","3680","5.7","-34.8","-35.3"
"1.850","0.6352","15","0.0000","0.0000","-1.7652","-89.1227","0.0000","1742.7803","8.0000","0.1200","10000.0000","39.56954851","-104.83094712","0.46","-0.08","0.90","7.5","-3.5","1.6","35.1","4.0","3732","5.6","-34.8","-35.2"
"1.900","0.9996","15","0.0000","0.0000","-0.3330","-95.1446","0.0000","1742.7740","8.0000","0.1200","10000.0000","39.56954856","-104.83094733","0.46","-0.07","0.90","11.3","-12.2","1.8","35.1","4.0","3762","5.5","-34.8","-35.2"
"1.950","1.1830","15","-0.0059","0.1005","-0.7820","-89.8920","0.0000","1742.7686","8.0000","0.1200","10000.0000","39.56954860","-104.83094758","0.43","-0.06","0.89","8.6","5.2","6.1","35.1","4.0","3787","5.3","-34.8","-35.2"
"2.000","1.3777","14","-0.0044","0.1405","-0.7295","-92.2976","0.0000","1742.7633","8.0000","0.1200","10000.0000","39.56954864","-104.83094786","0.41","-0.06","0.89","7.1","1.7","6.2","35.1","4.0","3785","5.1","-34.8","-35.1"
"2.050","1.6598","14","-0.0033","0.1348","-0.6646","-95.9346","0.0000","1742.7659","8.0000","0.1190","10000.0000","39.56954862","-104.83094816","0.41","-0.05","0.89","11.4","-13.9","1.5","35.1","4.0","3767","4.8","-34.8","-34.9"
"2.100","2.1193","14","-0.0099","0.1387","-0.3303","-95.6140","0.0000","1742.7557","8.0000","0.1100","10000.0000","39.56954865","-104.83094869","0.42","-0.04","0.89","7.8","4.3","4.1","35.1","4.0","3749","4.5","-34.9","-34.8"
"2.150","2.3188","15","0.0002","0.1488","-0.3675","-94.5252","0.0000","1742.7485","8.0000","0.1100","10000.0000","39.56954863","-104.83094908","0.44","-0.04","0.90","-0.2","13.3","5.7","35.1","4.0","3746","4.1","-34.8","-34.6"
"2.200","2.6374","15","0.0106","0.1480","0.6991","-91.9469","0.0000","1742.7601","8.0000","0.1100","10000.0000","39.56954864","-104.83094962","0.45","-0.03","0.91","-1.2","-4.8","0.5","35.1","4.0","3774","3.8","-34.8","-34.5"
"2.250","3.0030","15","0.0079","0.1415","-0.2072","-100.3683","0.0000","1742.7455","8.0000","0.1200","10000.0000","39.56954854","-104.83095009","0.45","-0.03","0.90","-3.3","-10.3","-3.1","35.1","4.0","3800","3.6","-34.8","-34.4"
"2.300","2.4736","15","0.0042","0.1375","-1.5490","-90.8913","0.0000","1742.7214","8.0000","0.1200","10000.0000","39.56954876","-104.83095039","0.45","-0.03","0.90","-7.2","-13.8","-2.1","35.1","4.0","3811","3.5","-34.8","-34.3"
"2.350","2.7165","15","0.0094","0.1328","-1.2942","-92.0058","0.0000","1742.7209","7.9400","0.1200","10000.0000","39.56954877","-104.83095091","0.47","-0.05","0.91","-1.6","-1.0","-2.3","35.1","4.0","3773","3.5","-34.8","-34.3"
"2.400","3.7222","15","-0.0049","0.1305","-0.6914","-93.5111","0.0000","1742.7185","7.9000","0.1200","10000.0000","39.56954874","-104.83095187","0.47","-0.04","0.91","-4.1","4.9","-3.0","35.1","4.0","3712","3.5","-34.8","-34.3"
"2.450","4.2027","15","0.0031","0.1290","-0.6655","-93.8449","0.5462","1742.7133","7.9000","0.1200","122.4616","39.56954878","-104.83095267","0.45","-0.02","0.89","-13.1","3.5","-2.8","35.1","4.0","3666","3.7","-34.8","-34.3"
"2.500","4.0549","15","0.0087","0.1199","-0.7544","-92.6383","4.7663","1742.7139","7.9000","0.1200","13.5403","39.56954877","-104.83095326","0.45","-0.04","0.88","-11.2","2.5","-2.7","35.1","4.0","3661","3.9","-34.8","-34.4"
"2.550","3.9806","15","0.0062","0.1262","-0.6862","-93.0757","3.2121","1742.7080","7.9000","0.1200","19.7234","39.56954868","-104.83095393","0.45","-0.06","0.87","-7.2","2.4","-1.1","35.1","4.0","3664","4.1","-34.8","-34.6"
"2.600","4.1753","15","0.0114","0.1290","-0.8739","-94.8522","5.5575","1742.6996","7.9000","0.1115","11.9570","39.56954865","-104.83095470","0.46","-0.07","0.88","-4.6","7.4","-0.2","35.1","4.0","3641","4.4","-34.8","-34.7"
"2.650","4.4200","15","0.0026","0.1137","-0.8563","-93.9647","1.2063","1742.6879","7.9000","0.1100","58.3155","39.56954851","-104.83095545","0.46","-0.07","0.87","-3.3","0.6","-3.3","35.1","4.0","3605","4.7","-34.8","-34.8"
"2.700","4.6388","15","-0.0068","0.0891","-1.2555","-92.4407","-2.9710","1742.6768","7.9000","0.1100","24.8496","39.56954862","-104.83095629","0.45","-0.06","0.87","-13.3","10.6","-8.7","35.1","4.0","3576","4.9","-34.8","-34.9"
"2.750","4.8638","15","-0.0108","0.0719","-1.2142","-93.0767","-4.6624","1742.6692","7.9000","0.1100","16.6027","39.56954852","-104.83095719","0.46","-0.05","0.88","-27.7","-0.3","-11.4","35.1","4.0","3556","5.3","-34.7","-35.1"
"2.800","5.0421","15","0.0269","0.0412","-1.2392","-92.2429","11.1825","1742.6666","7.9000","0.1100","7.1761","39.56954854","-104.83095800","0.46","-0.06","0.86","-28.5","-9.9","-14.2","35.1","4.0","3533","5.7","-34.7","-35.4"
"2.850","5.1321","15","0.0102","0.0670","-1.0846","-89.4724","4.1798","1742.6631","7.9000","0.1100","19.5414","39.56954857","-104.83095889","0.46","-0.09","0.86","-22.9","-0.5","-12.3","35.1","4.0","3510","6.2","-34.7","-35.7"
"2.900","5.1664","15","0.0111","0.1125","-0.7916","-93.3270","4.4248","1742.6646","7.8650","0.1135","18.5833","39.56954851","-104.83095967","0.48","-0.11","0.87","-19.8","1.0","-10.2","35.1","4.0","3508","6.9","-34.6","-36.1"
"2.950","5.3506","15","0.0197","0.1091","-0.8381","-94.1115","7.5712","1742.6576","7.8000","0.1200","11.2476","39.56954842","-104.83096057","0.49","-0.11","0.86","-18.6","-3.0","-11.4","35.1","4.0","3511","7.6","-34.7","-36.5"
"3.000","5.3816","15","0.0151","0.0647","-1.0066","-92.8750","5.6114","1742.6528","7.8000","0.1200","15.2637","39.56954841","-104.83096158","0.48","-0.12","0.84","-17.7","1.2","-9.2","35.1","4.0","3507","8.3","-34.8","-37.1"
"3.050","5.6266","15","0.0091","0.0541","-1.0951","-92.1468","3.3301","1742.6462","7.8000","0.1200","26.8911","39.56954845","-104.83096242","0.48","-0.12","0.85","-20.3","-0.1","-10.3","35.1","4.0","3515","9.1","-34.9","-37.6"
"3.100","5.8249","15","0.0128","0.0611","-1.1747","-89.3308","4.5686","1742.6292","7.8000","0.1200","20.2922","39.56954847","-104.83096347","0.49","-0.14","0.85","-19.9","8.8","-9.0","35.1","4.0","3518","9.8","-35.0","-38.1"
"3.150","6.0380","15","0.0223","0.0639","-1.1148","-89.0786","7.8013","1742.6234","7.8000","0.1200","12.3181","39.56954844","-104.83096453","0.50","-0.15","0.85","-18.5","4.0","-7.2","35.1","4.0","3512","10.5","-35.1","-38.7"
"3.200","5.9855","15","0.0079","0.0753","-0.8159","-92.7599","2.7190","1742.6279","7.8000","0.1200","35.0363","39.56954836","-104.83096550","0.50","-0.15","0.84","-21.3","-6.4","-9.7","35.1","4.0","3500","11.2","-35.1","-39.1"
"3.250","5.9925","15","-0.0152","0.0779","-0.8283","-90.1652","-5.1295","1742.6274","7.8000","0.1110","18.5932","39.56954836","-104.83096654","0.51","-0.15","0.84","-30.1","-3.9","-12.0","35.1","4.0","3508","11.8","-35.2","-39.7"
"3.300","6.2214","15","0.0118","0.0866","-0.6525","-90.1864","3.8394","1742.6238","7.8000","0.1200","25.7894","39.56954835","-104.83096759","0.52","-0.15","0.85","-40.2","3.6","-14.4","35.1","4.0","3511","12.6","-35.2","-40.2"
"3.350","6.2677","15","0.0373","0.0628","-0.8188","-90.8625","11.9359","1742.6183","7.8000","0.1200","8.3574","39.56954832","-104.83096865","0.52","-0.17","0.85","-46.7","-2.2","-19.0","35.1","4.0","3512","13.4","-35.2","-40.9"
"3.400","6.3088","15","0.0465","0.0315","-0.7902","-89.6052","14.6662","1742.6152","7.8000","0.1115","6.8462","39.56954834","-104.83096962","0.52","-0.17","0.83","-49.3","-2.4","-20.2","35.1","4.0","3518","14.5","-35.3","-41.7"
"3.450","6.7277","16","0.0831","0.0162","-0.7784","-87.4481","26.0153","1742.6138","7.8000","0.1100","4.1158","39.56954847","-104.83097080","0.52","-0.17","0.82","-55.4","-1.9","-24.4","35.1","4.0","3520","15.7","-35.4","-42.6"
"3.500","6.5760","16","0.1209","0.0017","-0.9339","-88.2924","37.7340","1742.6008","7.7650","0.1100","2.7736","39.56954852","-104.83097190","0.51","-0.18","0.83","-74.0","9.9","-33.6","35.1","4.0","3517","17.1","-35.5","-43.7"
"3.550","6.6675","16","0.1545","0.0075","-0.9841","-86.6368","48.2352","1742.5898","7.7000","0.1100","2.2000","39.56954860","-104.83097299","0.52","-0.23","0.82","-77.4","7.1","-34.4","35.1","4.0","3528","18.8","-35.7","-45.0"
"3.600","6.6135","16","0.1840","0.0096","-0.7293","-81.8705","57.3655","1742.5908","7.7000","0.1185","1.8348","39.56954884","-104.83097399","0.53","-0.25","0.80","-70.2","13.0","-31.6","35.1","4.0","3529","20.7","-36.0","-46.5"
"3.650","6.4457","16","0.1861","0.0147","-0.8007","-74.0627","57.9249","1742.5891","7.7000","0.1200","1.7710","39.56954926","-104.83097487","0.54","-0.25","0.79","-70.1","22.8","-25.0","35.1","4.0","3522","22.9","-36.3","-48.2"
"3.700","6.3472","16","0.1642","0.0058","-0.8082","-73.0923","50.9514","1742.5736","7.7000","0.1200","1.9827","39.56954962","-104.83097589","0.55","-0.27","0.78","-71.2","18.4","-23.8","35.1","4.0","3523","24.5","-36.5","-49.5"
"3.750","6.3209","16","0.1494","0.0122","-1.0007","-72.9223","46.3318","1742.5686","7.7000","0.1140","2.1713","39.56954988","-104.83097693","0.57","-0.33","0.77","-61.5","14.0","-27.9","35.1","4.0","3518","26.7","-36.8","-51.2"
"3.800","6.6634","16","0.1047","0.0326","-0.9460","-72.6070","32.3770","1742.5541","7.7000","0.1100","3.2755","39.56955018","-104.83097799","0.58","-0.37","0.75","-44.9","18.5","-23.3","35.1","4.0","3521","29.4","-37.2","-53.5"
"3.850","6.7651","16","0.0710","0.0395","-0.8026","-71.4934","21.7577","1742.5554","7.7000","0.1100","4.9486","39.56955057","-104.83097910","0.56","-0.38","0.73","-30.8","13.9","-21.8","35.1","4.0","3527","31.8","-37.5","-55.6"
"3.900","6.8127","16","0.0390","0.0405","-0.8923","-70.1266","11.8401","1742.5605","7.7000","0.1100","9.1577","39.56955093","-104.83098018","0.57","-0.40","0.71","-23.0","20.8","-17.5","35.1","4.0","3529","33.6","-37.8","-57.5"
"3.950","6.8098","16","0.0116","0.0552","-0.8889","-69.3283","3.5022","1742.5530","7.7000","0.1100","30.9470","39.56955135","-104.83098119","0.58","-0.42","0.70","-20.0","17.2","-17.3","35.1","4.0","3525","35.0","-38.0","-59.2"
"4.000","6.8142","16","-0.0063","0.0245","-0.7710","-69.9901","-1.8612","1742.5507","7.7000","0.1100","58.2684","39.56955170","-104.83098228","0.59","-0.42","0.70","-19.5","12.5","-19.4","35.2","4.0","3539","36.1","-38.2","-60.8"
"4.050","6.9670","16","0.0015","0.0144","-0.7633","-70.1946","0.4368","1742.5515","7.6900","0.1100","253.8804","39.56955209","-104.83098342","0.59","-0.38","0.70","-38.3","13.9","-21.3","35.2","4.0","3546","36.8","-38.4","-62.3"
"4.100","6.9453","16","0.0580","0.0232","-0.8774","-69.6885","16.9572","1742.5347","7.6000","0.1100","6.5187","39.56955245","-104.83098459","0.59","-0.35","0.71","-66.3","14.0","-26.9","35.2","4.0","3543","37.3","-38.5","-63.8"
"4.150","7.0353","16","0.1084","0.0132","-0.9622","-67.8055","31.5367","1742.5319","7.6000","0.1100","3.5505","39.56955298","-104.83098569","0.59","-0.39","0.72","-67.2","15.4","-32.3","35.2","4.0","3540","38.0","-38.7","-65.5"
"4.200","6.9767","16","0.1024","0.0070","-0.7354","-65.9008","29.7339","1742.5275","7.6000","0.1100","3.7344","39.56955340","-104.83098669","0.59","-0.43","0.70","-51.1","20.5","-26.1","35.2","4.0","3540","38.9","-38.8","-67.2"
"4.250","6.8777","15","0.1038","0.0055","-0.7294","-63.6111","30.0890","1742.5283","7.6000","0.1100","3.6379","39.56955393","-104.83098784","0.58","-0.43","0.68","-42.2","18.4","-26.7","35.2","4.0","3539","39.9","-39.1","-69.1"
"4.300","6.9275","15","0.1144","0.0330","-0.7155","-63.0070","33.0897","1742.5237","7.6000","0.1100","3.3320","39.56955444","-104.83098893","0.58","-0.44","0.67","-38.5","23.0","-23.6","35.2","4.0","3550","41.0","-39.3","-71.0"
"4.350","7.0497","15","0.1277","0.0291","-0.7768","-59.9009","36.6364","1742.5199","7.6000","0.1100","3.0625","39.56955498","-104.83098996","0.59","-0.48","0.65","-24.7","18.4","-20.0","35.2","4.0","3554","42.2","-39.6","-73.0"
"4.400","7.1595","15","0.1445","0.0267","-0.5725","-58.6239","41.1793","1742.5118","7.6000","0.1100","2.7671","39.56955558","-104.83099106","0.59","-0.50","0.63","-9.1","15.4","-15.9","35.2","4.0","3550","43.3","-39.8","-75.0"
"4.450","7.4378","15","0.1602","0.0182","-0.6752","-56.5169","45.3841","1742.5107","7.6000","0.1100","2.6083","39.56955617","-104.83099209","0.61","-0.48","0.65","-11.4","12.8","-17.0","35.2","4.0","3539","43.9","-40.1","-77.0"
"4.500","7.2764","15","0.1515","0.0171","-0.6765","-54.9471","42.7526","1742.5083","7.6000","0.1100","2.7088","39.56955677","-104.83099313","0.61","-0.46","0.67","-20.8","8.5","-22.2","35.2","4.0","3539","44.2","-40.2","-78.8"
"4.550","7.0288","15","0.1410","0.0135","-0.7856","-54.0662","39.6435","1742.4967","7.5400","0.1100","2.8218","39.56955744","-104.83099406","0.62","-0.44","0.68","-28.6","14.5","-24.6","35.2","4.0","3543","44.2","-40.2","-80.6"
"4.600","7.2196","15","0.1276","0.0009","-0.9650","-52.0328","35.7736","1742.4812","7.5000","0.1100","3.2120","39.56955814","-104.83099516","0.61","-0.44","0.68","-31.3","11.9","-23.8","35.2","4.0","3550","44.1","-40.3","-82.5"
"4.650","7.2135","15","0.1291","-0.0021","-1.0517","-47.3928","36.2086","1742.4657","7.5000","0.1100","3.1707","39.56955885","-104.83099590","0.61","-0.45","0.68","-27.1","11.6","-26.7","35.2","4.0","3562","43.9","-40.3","-84.3"
"4.700","7.1960","15","0.1270","-0.0084","-0.9153","-45.9638","35.6560","1742.4586","7.5000","0.1100","3.2120","39.56955964","-104.83099680","0.62","-0.46","0.67","-23.3","14.3","-21.0","35.2","4.0","3571","43.8","-40.3","-86.1"
"4.750","7.1995","15","0.1303","-0.0081","-1.1905","-44.0052","36.6987","1742.4354","7.5000","0.1100","3.1223","39.56956040","-104.83099762","0.60","-0.46","0.67","-22.7","17.5","-21.8","35.2","4.0","3569","43.8","-40.2","-88.0"
"4.800","7.2333","15","0.1112","0.0035","-1.5765","-42.9231","31.3923","1742.4211","7.5000","0.1185","3.6672","39.56956114","-104.83099842","0.60","-0.47","0.67","-18.9","15.7","-19.8","35.2","4.0","3568","43.8","-40.2","-89.9"
"4.850","7.1160","15","0.1092","0.0192","-1.4028","-43.1213","30.7803","1742.4197","7.5000","0.1200","3.6794","39.56956177","-104.83099929","0.61","-0.50","0.66","-7.4","18.4","-17.5","35.2","4.0","3575","43.8","-40.2","-91.8"
"4.900","7.1496","15","0.1083","0.0133","-1.2121","-42.3583","30.4230","1742.4287","7.5000","0.1200","3.7402","39.56956243","-104.83100013","0.62","-0.49","0.67","-3.1","24.7","-15.4","35.2","4.0","3578","43.7","-40.2","-93.6"
"4.950","7.2085","15","0.1130","0.0269","-1.5461","-39.9712","31.6200","1742.4142","7.5000","0.1260","3.6283","39.56956320","-104.83100093","0.60","-0.43","0.68","-21.2","27.2","-24.6","35.2","4.0","3578","43.4","-40.2","-95.5"
"5.000","7.3042","15","0.1271","0.0036","-1.3817","-36.8712","35.3610","1742.4159","7.5000","0.1300","3.2875","39.56956397","-104.83100180","0.58","-0.42","0.68","-31.4","21.9","-29.0","35.2","4.0","3589","43.1","-40.1","-97.3"
"5.050","7.4687","15","0.1216","0.0016","-1.4289","-34.8522","33.8002","1742.4142","7.5000","0.1300","3.5168","39.56956482","-104.83100247","0.59","-0.45","0.67","-22.5","20.4","-20.6","35.2","4.0","3593","42.8","-40.1","-99.1"
"5.100","7.3735","15","0.1226","0.0208","-1.6527","-33.7978","34.0640","1742.3895","7.5000","0.1335","3.4451","39.56956557","-104.83100315","0.61","-0.45","0.69","-17.5","22.0","-18.7","35.2","4.0","3593","42.5","-40.1","-100.9"
"5.150","7.3015","15","0.1508","0.0198","-1.5794","-31.8402","41.6759","1742.3862","7.4400","0.1400","2.7883","39.56956640","-104.83100386","0.60","-0.43","0.69","-28.6","22.9","-23.2","35.2","4.0","3586","42.2","-40.0","-102.7"
"5.200","7.2604","15","0.1470","0.0137","-1.8342","-30.3273","40.4932","1742.3829","7.4000","0.1400","2.8536","39.56956715","-104.83100443","0.58","-0.43","0.68","-33.5","19.0","-27.4","35.2","4.0","3580","42.1","-40.0","-104.6"
"5.250","7.3615","15","0.1417","0.0187","-1.9725","-25.9218","38.9139","1742.3691","7.4000","0.1410","3.0108","39.56956810","-104.83100485","0.58","-0.44","0.67","-29.5","16.3","-22.9","35.2","4.0","3580","42.1","-40.0","-106.5"
"5.300","7.4912","15","0.1283","0.0146","-2.1918","-25.9925","35.1054","1742.3550","7.4000","0.1535","3.3962","39.56956898","-104.83100546","0.59","-0.45","0.68","-25.7","14.2","-19.9","35.2","4.0","3581","42.2","-40.0","-108.4"
