"Format","AiM CSV File"
"Session","CentennialT"
"Vehicle","Kosmic"
"Racer","Clara"
"Championship",""
"Comment",""
"Date","Friday, July 25, 2025"
"Time","1:00 PM"
"Sample Rate","20"
"Duration","727"
"Segment","Session"
"Beacon Markers","90.034","160.147","228.101","296.898","365.102","434.243","501.228","570.079","637.98","727"
"Segment Times","1:30.034","1:10.113","1:07.954","1:08.797","1:08.204","1:09.141","1:06.985","1:08.851","1:07.901","1:29.020"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Pitch Angle","Yaw Angle"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","g","g","g","deg/s","deg/s","deg/s","°C","V","rpm","deg","deg","deg"

"0.000","8.8686","16","0.0000","0.0000","-0.4194","15.3160","0.0000","1745.2666","26.5000","0.1300","10000.0000","39.56963467","-104.83103436","0.55","-0.31","0.79","57.9","22.7","8.0","37.8","4.0","3669","24.7","-34.6","-133.5"
"0.050","8.8686","16","0.0000","0.0000","-0.4194","15.3160","0.0000","1745.2666","26.5000","0.1300","10000.0000","39.56963467","-104.83103436","0.57","-0.30","0.81","57.9","22.7","8.0","37.8","4.0","3669","24.7","-34.6","-133.5"
"0.100","8.8686","16","0.0000","0.0000","-0.4194","15.3160","0.0000","1745.2666","26.5000","0.1300","10000.0000","39.56963467","-104.83103436","0.55","-0.31","0.80","57.9","22.7","8.0","37.8","4.0","3669","24.7","-34.6","-133.5"
"0.150","8.8686","16","0.0000","0.0000","-0.4194","15.3160","0.0000","1745.2666","26.5000","0.1300","10000.0000","39.56963467","-104.83103436","0.53","-0.31","0.77","57.9","22.7","8.0","37.8","4.0","3669","24.7","-34.6","-133.5"
"0.200","8.8686","16","0.0000","0.0000","-0.4194","15.3160","0.0000","1745.2666","26.5000","0.1300","10000.0000","39.56963467","-104.83103436","0.50","-0.32","0.75","57.9","22.7","8.0","37.8","4.0","3669","24.7","-34.6","-133.5"
"0.250","8.8686","16","0.0000","0.0000","-0.4194","15.3160","0.0000","1745.2666","26.5000","0.1300","10000.0000","39.56963467","-104.83103436","0.54","-0.33","0.78","60.8","22.5","7.2","37.8","4.0","3669","24.7","-34.6","-133.5"
"0.300","8.8686","16","0.0000","0.0000","-0.4194","15.3160","0.0000","1745.2666","26.5000","0.1300","10000.0000","39.56963467","-104.83103436","0.61","-0.25","0.85","50.7","26.0","11.0","37.8","4.0","3669","23.9","-34.6","-133.6"
"0.350","8.8686","16","0.0000","0.0000","-0.4194","15.3160","0.0000","1745.2666","26.5000","0.1300","10000.0000","39.56963467","-104.83103436","0.53","-0.21","0.86","25.4","16.6","6.1","37.8","4.0","3669","21.8","-34.3","-133.6"
"0.400","8.9013","16","0.1453","-0.0306","-0.1542","16.0251","33.0823","1745.1378","26.0875","0.1300","4.2823","39.56963506","-104.83103401","0.45","-0.16","0.82","10.4","20.9","-3.1","37.8","4.0","3647","19.9","-34.1","-133.4"
"0.450","9.3705","16","-0.1875","0.2732","-0.0780","14.0953","-43.7839","1744.8909","25.5625","0.1300","3.4062","39.56963550","-104.83103418","0.45","-0.14","0.84","9.0","14.9","-0.9","37.8","4.0","3635","17.7","-33.9","-133.3"
"0.500","9.2738","16","0.1597","0.0145","-0.2501","16.1283","34.7705","1744.6969","25.1875","0.1300","4.2449","39.56963484","-104.83103534","0.47","-0.16","0.86","9.5","10.5","-1.2","37.8","4.0","3638","16.2","-33.7","-133.1"
"0.550","9.6430","16","0.0696","0.1837","-0.2812","17.3436","15.3305","1744.5227","24.8125","0.1238","10.0109","39.56963431","-104.83103677","0.47","-0.12","0.85","1.8","5.8","-2.6","37.8","4.0","3658","14.8","-33.4","-132.8"
"0.600","9.7619","16","-0.0885","0.0660","-0.2437","16.1833","-18.3829","1744.3658","24.4375","0.1200","8.4517","39.56963383","-104.83103824","0.44","-0.10","0.81","-13.5","4.3","-6.9","37.8","4.0","3656","13.9","-33.2","-132.8"
"0.650","9.9824","16","0.0722","0.1341","-0.4366","16.5459","14.7048","1744.2196","23.9625","0.1200","10.8042","39.56963334","-104.83103980","0.45","-0.11","0.85","-20.9","-0.2","-14.1","37.8","4.0","3654","13.5","-33.0","-132.8"
"0.700","10.3176","16","0.2128","0.1542","-0.5592","19.3659","43.0062","1744.1150","23.5875","0.1200","3.8183","39.56963289","-104.83104129","0.54","-0.15","0.95","-6.8","1.9","-10.1","37.8","4.0","3630","13.4","-32.9","-132.9"
"0.750","10.4033","16","0.0416","0.0639","-0.4516","19.9955","8.2929","1744.0343","23.2125","0.1200","19.9659","39.56963232","-104.83104317","0.55","-0.12","0.91","-8.1","2.1","-6.7","37.8","4.0","3640","13.4","-32.8","-133.2"
"0.800","10.4509","16","-0.0971","0.0211","-0.2700","18.2562","-18.8522","1743.9484","22.9250","0.1200","8.8229","39.56963195","-104.83104503","0.49","-0.13","0.82","2.7","-5.5","-1.2","37.8","4.0","3607","13.5","-32.8","-133.5"
"0.850","10.4366","16","0.1939","-0.0017","-0.4381","21.1478","37.5493","1743.8674","22.5750","0.1200","4.4236","39.56963158","-104.83104653","0.50","-0.15","0.77","35.9","4.1","9.7","37.8","4.0","3564","13.7","-32.8","-134.0"
"0.900","10.4135","16","-0.0843","0.0222","-0.6846","19.9406","-16.3352","1743.7998","22.2875","0.1200","10.1460","39.56963153","-104.83104803","0.53","-0.19","0.81","65.4","-9.9","18.4","37.8","4.0","3511","13.6","-32.9","-134.4"
"0.950","10.4445","16","-0.0952","0.0331","-0.5063","18.4512","-18.4001","1743.7808","21.9750","0.1262","9.0342","39.56963160","-104.83104945","0.50","-0.18","0.84","66.7","1.2","20.3","37.8","4.0","3482","12.9","-32.9","-134.6"
"1.000","10.7213","16","-0.0521","0.0214","-0.5472","16.6409","-10.0036","1743.7795","21.7250","0.1300","17.0573","39.56963181","-104.83105085","0.49","-0.13","0.83","47.1","19.2","16.7","37.8","4.0","3438","12.1","-33.0","-134.5"
"1.050","10.5888","16","-0.0546","0.0341","-0.2696","17.1629","-10.4456","1743.7856","21.4750","0.1200","16.1337","39.56963193","-104.83105194","0.50","-0.09","0.84","30.0","-0.9","11.2","37.8","4.0","3412","10.5","-33.0","-134.2"
"1.100","10.5671","16","-0.0547","0.0400","-0.4304","17.1872","-10.4004","1743.7900","21.2250","0.1200","16.1706","39.56963204","-104.83105288","0.51","-0.04","0.87","14.9","4.2","6.6","37.8","4.0","3398","8.8","-32.9","-133.6"
"1.150","10.7196","16","-0.0255","0.0341","-0.5715","17.2913","-4.8374","1743.7891","20.9750","0.1200","35.2687","39.56963234","-104.83105362","0.49","-0.01","0.88","1.7","21.4","3.1","37.8","4.0","3343","6.7","-32.8","-132.8"
"1.200","10.7577","16","0.0227","0.0190","-0.5445","18.1028","4.2632","1743.7894","20.7250","0.1200","40.1610","39.56963277","-104.83105415","0.47","-0.01","0.87","-7.8","27.6","-1.0","37.8","4.0","3260","5.7","-32.7","-132.3"
"1.250","10.8786","16","0.0482","-0.0157","-0.5771","17.7651","9.0278","1743.7903","20.4750","0.1200","19.1782","39.56963345","-104.83105434","0.49","0.00","0.86","-8.3","27.8","-2.5","37.8","4.0","3217","4.3","-32.6","-131.7"
"1.300","11.0672","16","0.0655","-0.0260","-0.5853","16.7761","12.3044","1743.7845","20.2250","0.1200","14.3152","39.56963412","-104.83105456","0.50","0.00","0.85","-5.1","1.6","-1.7","37.8","4.0","3151","3.8","-32.5","-131.4"
"1.350","10.8446","16","0.0704","-0.0232","-0.5518","17.7841","13.2872","1743.7880","19.9750","0.1200","12.9898","39.56963497","-104.83105459","0.47","-0.01","0.84","-3.7","-18.9","-3.2","37.8","4.0","3063","3.6","-32.5","-131.1"
"1.400","10.5753","16","0.0337","-0.0171","-0.3950","19.1414","6.3790","1743.7936","19.8125","0.1200","26.3852","39.56963606","-104.83105403","0.45","-0.01","0.81","4.2","-9.5","1.2","37.8","4.0","2976","3.6","-32.5","-131.1"
"1.450","10.3878","16","-0.0112","0.0051","-0.2092","21.2469","-2.1343","1743.7800","19.6750","0.1200","77.4624","39.56963718","-104.83105321","0.47","-0.03","0.81","18.7","1.9","7.8","37.8","4.0","2906","3.7","-32.5","-131.1"
"1.500","10.4403","16","-0.0532","0.0304","-0.0253","19.5153","-10.0728","1743.7081","19.4625","0.1238","16.4961","39.56963863","-104.83105233","0.52","-0.05","0.83","42.2","-1.7","13.6","37.8","4.0","2816","3.7","-32.5","-131.0"
"1.550","10.4905","16","-0.0770","0.0350","0.0747","19.1019","-14.5214","1743.6581","19.3375","0.1300","11.4976","39.56964003","-104.83105170","0.54","-0.05","0.83","60.5","-3.4","20.4","37.8","4.0","2734","3.4","-32.5","-130.9"
"1.600","10.7655","16","-0.0942","0.0388","0.1008","17.5428","-17.6649","1743.6304","19.1250","0.1300","9.6994","39.56964146","-104.83105102","0.55","-0.04","0.81","64.4","-0.5","24.8","37.8","4.0","2708","2.9","-32.5","-130.5"
"1.650","11.2705","16","-0.1124","0.0413","-0.0314","15.3285","-20.9482","1743.5868","18.9875","0.1300","8.5628","39.56964309","-104.83105058","0.55","-0.02","0.81","62.1","-3.1","25.9","37.8","4.0","2714","1.7","-32.5","-129.9"
"1.700","11.3601","16","-0.1277","0.0253","-0.1556","13.1867","-23.6404","1743.5428","18.8250","0.1300","7.6480","39.56964458","-104.83105034","0.55","0.00","0.83","54.1","-6.0","24.5","37.8","4.0","2749","0.5","-32.4","-129.3"
"1.750","11.1287","16","-0.1535","-0.0015","-0.1958","11.8940","-28.3270","1743.5258","18.6375","0.1300","6.2526","39.56964588","-104.83105029","0.58","0.04","0.84","44.6","-5.3","22.1","37.8","4.0","2792","-1.5","-32.4","-128.0"
"1.800","10.9292","16","-0.1725","-0.0331","-0.2583","12.6072","-31.8707","1743.5150","18.5125","0.1213","5.4578","39.56964723","-104.83105010","0.60","0.05","0.82","50.8","2.7","23.7","37.8","4.0","2872","-3.2","-32.5","-127.1"
"1.850","10.8608","16","-0.1627","-0.0758","-0.3179","11.2491","-30.2421","1743.5236","18.2875","0.1200","5.7157","39.56964848","-104.83104992","0.60","0.03","0.80","66.0","5.1","28.2","37.8","4.0","2978","-5.6","-32.6","-125.4"
"1.900","10.3811","16","-0.1473","-0.0924","-0.1539","9.8678","-27.7400","1743.5497","18.1250","0.1200","5.9560","39.56964955","-104.83104989","0.59","0.03","0.79","77.1","5.9","33.8","37.8","4.0","3094","-7.8","-32.7","-123.9"
"1.950","10.2398","16","-0.1360","-0.0819","-0.0295","8.6812","-26.0153","1743.5737","17.9375","0.1200","6.2645","39.56965076","-104.83104980","0.58","0.05","0.79","74.4","1.4","35.7","37.8","4.0","3217","-10.2","-32.8","-122.1"
"2.000","10.1785","16","-0.1534","-0.0528","0.0638","5.8164","-29.7692","1743.6116","17.8125","0.1200","5.4417","39.56965209","-104.83104980","0.57","0.07","0.81","66.0","8.9","34.1","37.8","4.0","3359","-11.6","-33.0","-120.9"
"2.050","10.1468","16","-0.1545","-0.0250","-0.1577","3.4415","-30.2256","1743.6274","17.6750","0.1200","5.3429","39.56965372","-104.83104958","0.56","0.12","0.84","53.5","16.9","33.9","37.8","4.0","3555","-14.2","-33.2","-118.8"
"2.100","10.3153","16","-0.1721","0.0202","-0.1905","1.9936","-33.7908","1743.6687","17.4625","0.1200","4.8585","39.56965540","-104.83104939","0.54","0.15","0.86","42.1","12.3","32.1","37.8","4.0","3679","-16.3","-33.4","-117.0"
"2.150","10.6042","16","-0.1971","0.0744","-0.1973","1.0407","-38.5520","1743.7308","17.3375","0.1262","4.3778","39.56965713","-104.83104925","0.50","0.18","0.87","32.3","2.2","31.2","37.8","4.0","3742","-18.5","-33.6","-114.8"
"2.200","10.8493","16","-0.2061","0.1100","-0.2005","0.5470","-39.8146","1743.7885","17.2125","0.1300","4.3369","39.56965899","-104.83104922","0.49","0.19","0.87","27.4","25.8","35.0","37.8","4.0","3775","-20.1","-33.7","-112.7"
"2.250","11.0439","16","-0.1953","0.1080","-0.1138","-1.4249","-37.0685","1743.8638","17.0875","0.1287","4.7418","39.56966077","-104.83104926","0.48","0.16","0.87","38.9","22.2","34.5","37.8","4.0","3770","-21.5","-33.9","-110.3"
"2.300","11.0352","16","-0.1761","0.1113","-0.0181","-3.9444","-32.8439","1743.9423","16.9625","0.1200","5.3475","39.56966256","-104.83104940","0.50","0.17","0.86","47.8","2.6","33.8","37.8","4.0","3779","-22.3","-33.9","-108.3"
"2.350","10.9718","16","-0.1820","0.1218","0.1854","-6.9991","-33.3101","1744.0428","16.8375","0.1200","5.2423","39.56966430","-104.83104969","0.53","0.18","0.88","47.9","13.7","38.1","37.8","4.0","3762","-23.1","-34.0","-106.0"
"2.400","11.2532","16","-0.2009","0.1178","0.1907","-9.3782","-36.0959","1744.1318","16.7103","0.1200","4.9618","39.56966616","-104.83105004","0.50","0.18","0.89","40.2","28.1","37.9","37.8","4.0","3766","-23.5","-34.1","-104.2"
"2.450","11.4913","16","-0.2279","0.1184","0.0518","-10.1440","-40.1903","1744.2122","16.5850","0.1200","4.5506","39.56966807","-104.83105031","0.48","0.18","0.89","30.4","14.3","36.9","37.8","4.0","3748","-24.2","-34.2","-101.6"
"2.500","12.0032","16","-0.2806","0.1196","0.0765","-12.5040","-48.6428","1744.2931","16.4600","0.1200","3.9273","39.56967000","-104.83105084","0.49","0.16","0.90","28.2","7.2","36.3","37.8","4.0","3739","-24.9","-34.3","-99.3"
"2.550","12.1159","16","-0.3113","0.1184","-0.0373","-13.2746","-53.0607","1744.3606","16.3350","0.1200","3.6341","39.56967176","-104.83105137","0.50","0.16","0.91","25.4","25.9","36.8","37.8","4.0","3748","-25.6","-34.4","-96.5"
"2.600","12.1129","16","-0.3247","0.1240","-0.1960","-16.1252","-54.4395","1744.4082","16.2100","0.1200","3.5412","39.56967338","-104.83105191","0.49","0.16","0.91","25.8","23.4","35.4","37.8","4.0","3733","-26.0","-34.5","-94.4"
"2.650","12.4558","16","-0.3393","0.1339","-0.2386","-19.7475","-55.9132","1744.4541","16.0700","0.1185","3.5455","39.56967506","-104.83105276","0.50","0.14","0.90","29.3","19.5","37.9","37.8","4.0","3741","-26.4","-34.5","-91.8"
"2.700","12.9274","16","-0.3520","0.1389","-0.2183","-23.1263","-56.9518","1744.4899","15.8600","0.1100","3.6126","39.56967664","-104.83105377","0.52","0.13","0.92","31.4","23.5","38.2","37.8","4.0","3729","-26.6","-34.6","-89.6"
"2.750","12.9258","16","-0.3603","0.1347","-0.3530","-26.8493","-57.2423","1744.5181","15.7350","0.1165","3.5939","39.56967826","-104.83105481","0.50","0.14","0.92","29.3","20.7","37.1","37.8","4.0","3729","-26.7","-34.5","-86.9"
"2.800","12.9894","15","-0.3587","0.1199","-0.5099","-30.1200","-56.0059","1744.5636","15.6100","0.1110","3.6913","39.56967982","-104.83105580","0.50","0.13","0.93","24.6","17.4","37.0","37.8","4.0","3713","-26.7","-34.5","-85.2"
"2.850","13.2676","15","-0.3325","0.1120","-0.5205","-32.6674","-51.1550","1744.5836","15.5000","0.1200","4.1278","39.56968142","-104.83105699","0.51","0.14","0.93","20.0","17.6","33.8","37.8","4.0","3726","-26.7","-34.4","-82.3"
"2.900","13.4531","15","-0.2896","0.1043","-0.5833","-33.6336","-43.9351","1744.6047","15.4600","0.1240","4.8734","39.56968291","-104.83105817","0.51","0.15","0.93","11.3","13.3","30.3","37.8","4.0","3707","-26.7","-34.4","-79.9"
"2.950","13.7534","15","-0.2536","0.0983","-0.5216","-35.1010","-37.9657","1744.6255","15.3350","0.1300","5.7655","39.56968436","-104.83105949","0.52","0.14","0.93","3.6","11.8","29.9","37.8","4.0","3704","-26.5","-34.2","-77.3"
"3.000","13.8530","15","-0.2251","0.1006","-0.5053","-37.6407","-33.2808","1744.6326","15.2100","0.1210","6.6248","39.56968577","-104.83106088","0.52","0.11","0.91","7.7","16.2","28.6","37.8","4.0","3678","-26.3","-34.1","-75.5"
"3.050","13.9633","15","-0.2091","0.0596","-0.3632","-38.5053","-30.5366","1744.6354","15.1000","0.1200","7.2776","39.56968709","-104.83106209","0.52","0.09","0.90","12.3","18.8","31.2","37.8","4.0","3665","-25.8","-33.9","-72.9"
"3.100","13.8668","15","-0.2137","0.0539","-0.3791","-39.5230","-30.9902","1744.6315","15.0600","0.1200","7.1215","39.56968844","-104.83106345","0.52","0.08","0.91","9.0","27.0","31.0","37.8","4.0","3659","-25.2","-33.7","-70.6"
"3.150","14.1045","15","-0.2291","0.0694","-0.4692","-41.4180","-33.0072","1744.6299","14.9350","0.1200","6.8010","39.56968970","-104.83106486","0.52","0.08","0.90","8.5","16.7","30.9","37.8","4.0","3640","-24.5","-33.5","-68.1"
"3.200","14.1493","15","-0.2640","0.0773","-0.4281","-43.7969","-37.7030","1744.6442","14.9000","0.1200","5.9728","39.56969084","-104.83106649","0.52","0.06","0.91","12.0","8.2","29.6","37.8","4.0","3630","-24.0","-33.4","-66.7"
"3.250","14.5620","15","-0.3135","0.0777","-0.4167","-46.3817","-44.3731","1744.6449","14.7850","0.1200","5.2230","39.56969210","-104.83106805","0.53","0.06","0.89","14.9","9.3","30.0","37.9","4.0","3608","-23.3","-33.2","-64.3"
"3.300","14.5519","16","-0.3437","0.0793","-0.4465","-49.3315","-48.2172","1744.6525","14.7000","0.1200","4.8033","39.56969307","-104.83106985","0.53","0.08","0.89","9.7","14.1","29.4","37.9","4.0","3603","-22.7","-33.0","-62.4"
"3.350","14.6947","15","-0.3519","0.0620","-0.5154","-50.6039","-48.9344","1744.6522","14.6350","0.1200","4.7793","39.56969409","-104.83107150","0.52","0.10","0.89","-6.4","8.7","24.6","37.9","4.0","3598","-22.2","-32.9","-60.3"
"3.400","14.4978","15","-0.3474","0.0498","-0.5490","-52.7156","-48.0017","1744.6426","14.5122","0.1200","4.8069","39.56969507","-104.83107317","0.54","0.07","0.89","-7.0","5.2","21.1","37.9","4.0","3593","-21.7","-32.8","-58.6"
"3.450","14.8023","15","-0.3417","0.0456","-0.5466","-55.6649","-46.9655","1744.6400","14.4875","0.1200","5.0161","39.56969598","-104.83107513","0.53","0.04","0.86","6.7","5.4","21.6","37.9","4.0","3575","-21.0","-32.7","-56.7"
"3.500","15.1320","15","-0.3456","0.0424","-0.4908","-57.6092","-47.2766","1744.6064","14.4000","0.1200","5.0941","39.56969712","-104.83107716","0.54","0.04","0.86","9.7","14.4","22.8","37.9","4.0","3579","-20.4","-32.7","-55.3"
"3.550","14.9105","15","-0.3229","0.0323","-0.4642","-61.1568","-43.9806","1744.5829","14.3375","0.1200","5.3958","39.56969788","-104.83107911","0.55","0.05","0.86","13.2","17.1","24.1","37.9","4.0","3557","-19.8","-32.6","-53.6"
"3.600","15.0168","15","-0.2835","0.0158","-0.4182","-62.4047","-38.4874","1744.5709","14.2125","0.1200","6.2098","39.56969875","-104.83108109","0.53","0.03","0.86","14.8","13.0","23.7","37.9","4.0","3565","-19.3","-32.5","-52.5"
"3.650","14.7198","15","-0.2265","0.0151","-0.3890","-63.5234","-30.7088","1744.5533","14.1875","0.1200","7.6289","39.56969950","-104.83108284","0.52","0.03","0.86","8.7","8.4","21.9","37.9","4.0","3566","-18.8","-32.5","-51.0"
"3.700","14.6420","15","-0.1763","0.0243","-0.3825","-65.3783","-23.8674","1744.5293","14.0625","0.1200","9.7637","39.56970026","-104.83108476","0.53","0.04","0.88","-3.1","10.1","17.2","37.9","4.0","3570","-18.4","-32.4","-49.7"
"3.750","15.0677","15","-0.1370","0.0320","-0.4451","-66.2901","-18.4939","1744.5161","14.0000","0.1262","12.9670","39.56970109","-104.83108686","0.54","0.05","0.90","-10.5","10.0","13.7","37.9","4.0","3586","-17.9","-32.3","-48.1"
"3.800","15.4915","14","-0.1216","0.0309","-0.3781","-66.7972","-16.3505","1744.5148","14.0000","0.1300","15.0793","39.56970187","-104.83108909","0.55","0.05","0.88","-7.4","12.4","12.3","37.9","4.0","3573","-17.8","-32.2","-47.6"
"3.850","15.1277","14","-0.0981","0.0350","-0.3284","-67.7716","-13.1431","1744.5222","13.9000","0.1300","18.3188","39.56970265","-104.83109108","0.53","0.05","0.86","-3.5","8.7","13.6","37.9","4.0","3576","-17.2","-32.1","-46.1"
"3.900","15.2495","14","-0.0747","0.0360","-0.4074","-67.5273","-9.9649","1744.4972","13.8625","0.1300","24.3559","39.56970346","-104.83109299","0.53","0.08","0.86","-11.9","7.1","13.5","37.9","4.0","3558","-16.3","-31.9","-44.2"
"3.950","15.1559","14","-0.0718","0.0568","-0.4938","-67.3085","-9.5360","1744.4652","13.7375","0.1363","25.2951","39.56970428","-104.83109475","0.53","0.06","0.87","-13.4","-0.7","10.2","37.9","4.0","3570","-15.3","-31.7","-42.7"
"4.000","15.2175","14","-0.0826","0.0737","-0.4498","-67.7996","-10.8919","1744.4436","13.7000","0.1488","22.2361","39.56970509","-104.83109663","0.51","0.05","0.85","-12.4","4.2","6.9","37.9","4.0","3574","-14.7","-31.6","-42.0"
"4.050","15.6814","14","-0.1068","0.0571","-0.2995","-69.7509","-13.9808","1744.4391","13.6000","0.1400","17.8514","39.56970581","-104.83109884","0.50","0.06","0.85","-16.7","15.1","6.1","37.9","4.0","3594","-13.6","-31.5","-41.1"
"4.100","15.7256","14","-0.0952","0.0566","-0.1886","-71.5539","-12.3785","1744.4174","13.5625","0.1400","20.2189","39.56970635","-104.83110097","0.53","0.07","0.87","-21.0","10.3","4.7","37.9","4.0","3585","-12.7","-31.4","-40.4"
"4.150","15.7090","14","-0.0872","0.0460","-0.0686","-71.9751","-11.2712","1744.3929","13.5000","0.1338","22.1819","39.56970697","-104.83110304","0.54","0.05","0.87","-15.0","12.7","2.7","37.9","4.0","3589","-11.6","-31.2","-39.7"
"4.200","15.8521","14","-0.0886","0.0338","-0.0740","-71.4945","-11.3964","1744.3691","13.4125","0.1300","22.1382","39.56970764","-104.83110526","0.49","0.04","0.86","-7.7","3.5","3.4","37.9","4.0","3594","-10.7","-31.1","-39.3"
"4.250","15.9291","14","-0.0789","0.0659","-0.1050","-70.6488","-10.1025","1744.3301","13.3875","0.1200","25.0948","39.56970839","-104.83110724","0.50","0.04","0.86","-12.1","10.2","3.4","37.9","4.0","3611","-9.6","-31.0","-38.8"
"4.300","16.0670","14","-0.0690","0.1042","-0.1527","-71.9790","-8.7641","1744.2932","13.3000","0.1238","29.1776","39.56970905","-104.83110943","0.51","0.06","0.88","-26.3","9.1","-1.1","37.9","4.0","3607","-8.8","-30.9","-38.5"
"4.350","16.2844","14","-0.0504","0.0931","-0.1934","-73.1669","-6.3405","1744.2493","13.2375","0.1300","40.8757","39.56970967","-104.83111170","0.50","0.06","0.89","-36.2","6.4","-5.6","37.9","4.0","3609","-7.8","-30.8","-38.3"
"4.400","16.2636","14","-0.0092","0.1021","-0.2418","-72.6509","-1.1494","1744.2076","13.2000","0.1300","225.2000","39.56971038","-104.83111396","0.51","0.04","0.88","-25.7","1.7","-3.7","37.9","4.0","3599","-6.9","-30.8","-38.1"
"4.450","16.4122","14","0.0211","0.1124","-0.1858","-72.1738","2.5930","1744.1757","13.1875","0.1400","100.7355","39.56971117","-104.83111609","0.52","0.01","0.87","-14.7","0.7","-1.4","37.9","4.0","3606","-5.7","-30.7","-38.1"
"4.500","16.7282","14","0.0068","0.1115","-0.1943","-73.0785","0.8346","1744.1523","13.1000","0.1400","319.0174","39.56971183","-104.83111860","0.49","0.02","0.87","-27.9","5.6","-6.4","37.9","4.0","3595","-4.8","-30.7","-38.1"
"4.550","16.9447","14","-0.0291","0.1262","-0.1552","-73.3327","-3.4725","1744.1274","13.0375","0.1400","77.6628","39.56971252","-104.83112099","0.46","0.04","0.86","-40.4","17.2","-9.8","37.9","4.0","3604","-3.6","-30.6","-38.2"
"4.600","17.5198","14","-0.0634","0.1202","-0.3086","-73.3599","-7.5090","1744.0931","13.0000","0.1400","37.1337","39.56971332","-104.83112361","0.49","0.02","0.87","-29.1","7.2","-7.3","37.9","4.0","3594","-2.5","-30.6","-38.4"
"4.650","17.8839","14","-0.0636","0.0679","-0.2150","-72.9824","-7.4413","1744.0710","12.9875","0.1500","38.2499","39.56971420","-104.83112620","0.50","0.00","0.89","-10.3","-12.6","-0.9","37.9","4.0","3595","-1.1","-30.5","-38.7"
"4.700","17.2563","14","-0.0450","0.0148","-0.2653","-72.5718","-5.2399","1744.0674","12.9000","0.1500","52.4135","39.56971495","-104.83112827","0.49","-0.05","0.88","1.9","-4.3","0.8","37.9","4.0","3585","-0.1","-30.5","-38.9"
"4.750","17.2021","14","-0.0115","-0.0224","-0.3122","-72.7790","-1.3372","1744.0505","12.9000","0.1500","204.7395","39.56971574","-104.83113066","0.49","-0.07","0.85","10.8","3.3","4.3","37.9","4.0","3593","0.8","-30.5","-39.2"
"4.800","17.6158","14","0.0151","-0.0349","-0.3297","-74.0638","1.7614","1744.0333","12.8125","0.1500","159.1738","39.56971645","-104.83113332","0.47","-0.07","0.85","12.8","-5.7","4.1","37.9","4.0","3580","1.3","-30.5","-39.4"
"4.850","17.0306","14","0.0677","-0.0567","-0.2356","-75.1857","7.9251","1744.0360","12.7875","0.1500","34.2015","39.56971713","-104.83113550","0.40","-0.04","0.83","-1.7","-15.2","1.6","37.9","4.0","3593","1.8","-30.5","-39.5"
"4.900","17.1238","14","0.1121","-0.0899","-0.2268","-74.7319","13.1978","1744.0240","12.7000","0.1538","20.6499","39.56971789","-104.83113784","0.54","-0.05","0.85","-9.4","-18.7","-3.4","37.9","4.0","3591","2.0","-30.6","-39.5"
"4.950","17.0365","14","0.1066","-0.0551","-0.2400","-73.2004","12.6668","1744.0206","12.7000","0.1600","21.4058","39.56971887","-104.83114010","0.64","-0.04","0.96","-12.5","-8.6","-3.5","37.9","4.0","3599","2.1","-30.6","-39.5"
"5.000","16.4190","14","0.0893","0.0135","-0.4027","-70.4345","10.6737","1743.9878","12.6125","0.1688","24.4824","39.56971982","-104.83114208","0.50","-0.04","0.89","-5.0","-14.9","-2.4","37.9","4.0","3600","2.1","-30.6","-39.4"
"5.050","16.7825","14","0.0844","0.0698","-0.3898","-69.2604","10.0707","1743.9860","12.5875","0.1737","26.5226","39.56972092","-104.83114442","0.44","-0.03","0.75","6.1","-8.0","0.9","37.9","4.0","3575","2.1","-30.6","-39.4"
"5.100","17.5539","14","0.0771","0.1181","-0.5472","-68.5053","9.1216","1743.9502","12.5000","0.2113","30.6283","39.56972193","-104.83114699","0.49","-0.03","0.78","2.8","-5.1","0.8","37.9","4.0","3575","2.2","-30.5","-39.3"
"5.150","17.5490","14","0.0719","0.1226","-0.8496","-69.2558","8.4017","1743.8984","12.5000","0.2175","33.2435","39.56972283","-104.83114927","0.53","-0.03","0.98","-15.9","-5.2","-7.3","37.9","4.0","3589","2.4","-30.4","-39.3"
"5.200","17.7371","14","0.0682","0.0991","-0.8941","-69.8767","7.8770","1743.8965","12.4125","0.1925","35.8377","39.56972363","-104.83115182","0.56","-0.05","0.92","-6.0","13.0","-4.7","37.9","4.0","3595","2.6","-30.4","-39.4"
"5.250","17.5733","14","0.0500","0.1210","-0.6901","-71.5780","5.7172","1743.9354","12.4000","0.1700","48.9208","39.56972433","-104.83115425","0.42","-0.05","0.77","8.7","-2.1","2.4","37.9","4.0","3584","2.8","-30.3","-39.4"
"5.300","18.6767","14","0.0151","0.1361","-0.5935","-71.9561","1.7207","1743.9415","12.4000","0.1663","172.7527","39.56972516","-104.83115733","0.42","-0.04","0.76","6.5","-7.8","6.8","37.9","4.0","3591","2.9","-30.3","-39.4"
